user_id,VIN,Make,Model,Trim,transmission Type,Drive Type,BodyType,year,StockNumber,Interior Type,InteriorColor,color,EnginerDescription,cylinder,Cost,Wholesale,price,miles,Purchase Date,description,NewUsed,Certified Pre Owned,image,Options
2,WDBSK79F56F112655,Mercedes-Benz,SL-Class,SL65 AMG ,Automatic,RWD,Convertible,2006,112655,Leather   ,Black,Black,6.0L V12 SOHC 36V TURBO,12,42000,42977,42977,48120,7/18/2016 11:14,,U,FALSE,"http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130491092219.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130519529355.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130543122803.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130566872499.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130590934691.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130641402795.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130666871219.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130706245715.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130742026507.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130767494931.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130788900907.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130614371891.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130859681251.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130812963099.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130837181539.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130883118451.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130906086907.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130930774091.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130956242515.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046130980460955.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131004835643.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131025772875.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131045147627.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131067491091.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131097021963.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131124677859.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131150302531.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131176864691.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131202645611.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131225457819.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131248895019.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131269988499.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131292800707.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131317019147.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131341081339.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131363268555.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131387799491.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131412017931.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131438267595.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131460142315.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131510141675.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131532797635.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131578265803.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131602171747.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131648733651.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131674670819.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131626546435.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131485923235.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131700139243.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131728107635.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131749826107.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131795763019.jpg,http://imagescdn.dealercarsearch.com/Media/8054/7873755/636046131819200219.jpg","Air Conditioned Seats,Air Conditioning,Alarm System,Alloy Wheels,AM/FM,Anti-Lock Brakes,Automatic Climate Control,Automatic Headlights,Aux Audio Jack,Convertible Top,Heated Seats,Leather Seats,Leather Steering Wheel,Memory Seats,Navigation,Passenger Airbag,Power Locks,Power Mirrors,Power Seats,Power Steering,Rear Air,Rear Airbags,Side Airbags,Tinted Windows,Tire Pressure Monitor,Traction Control,Woodgrain,Xenon Headlights"
2,1D7HU18Z13J510149,Dodge,Ram 1500,ST Quad Cab Short Bed 4WD,Automatic,4WD,Truck,2003,2628,,,Maroon,5.9L V8 OHV 16V,8,0,0,9999,94400,7/29/2016 11:27,,U,FALSE,"http://imagescdn.dealercarsearch.com/Media/9315/7930323/636097263773574753.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7930323/636097263778262511.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7930323/636097263781074927.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7930323/636097263786075037.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7930323/636097263789512562.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7930323/636097263793887580.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7930323/636097263795450318.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7930323/636097263797637902.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7930323/636097263799669005.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7930323/636097263801075245.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7930323/636097263802325886.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7930323/636097263804825756.jpg","4x4,Air Conditioning,AM/FM,Anti-Lock Brakes,Automatic Headlights,Cargo Area Tiedowns,Cassette,Child Safety Door Locks,Driver Airbag,Front Air Dam,Front Split Bench Seat,Full Size Spare Tire,Interval Wipers,Passenger Airbag,Pickup Truck Cargo Box Light,Second Row Folding Seat,Steel Wheels,Tachometer,Tow Package"
2,1FMZU72E52UA61915,Ford,Explorer,XLS 4WD,Automatic,,SUV,2002,2615,,,Green,4.0L V6 SOHC 16V,,0,0,0,175765,6/22/2016 0:00,NICE SUV!! GUARANTEED FINANCING WITH DOWN PAYMENT AND PROOF OF INCOME!,U,FALSE,"http://imagescdn.dealercarsearch.com/Media/9315/7812532/636097263857951093.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812532/636097263869982584.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812532/636097263878107613.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812532/636097263884201502.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812532/636097263890764078.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812532/636097263893420561.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812532/636097263898420467.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812532/636097263904201821.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812532/636097263911701852.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812532/636097263914045662.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812532/636097263918420761.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812532/636097263921233448.jpg","4x4,Air Conditioning,Alarm System,AM/FM,Anti-Lock Brakes,Cargo Area Tiedowns,Cassette,Child Safety Door Locks,Cruise Control,Driver Airbag,Front Air Dam,Full Size Spare Tire,Interval Wipers,Keyless Entry,Limited Slip Differential,Passenger Airbag,Power Locks,Power Mirrors,Power Windows,Rear Defroster,Rear Wiper,Second Row Folding Seat,Skid Plate,Steel Wheels,Steering Wheel Mounted Controls,Tachometer,Tilt Wheel,Tinted Windows,Tow Package"
2,1FMEU73E18UA70262,Ford,Explorer,XLT 4.0L 4WD,Automatic,4WD,SUV,2008,2600,,,Bk,4.0L V6 SOHC 16V,6,0,10999,10999,101000,4/27/2016 13:57,RUNS GREAT!! CLEAN HISTORY!! FINANCING FOR EVERYONE GET APPROVED TODAY!! CALL (315) 458-3582!!,U,FALSE,"http://imagescdn.dealercarsearch.com/Media/9315/7463656/636097263899045555.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7463656/636097263914983478.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7463656/636097263917795673.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7463656/636097263921546218.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7463656/636097263924201991.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7463656/636097263928577107.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7463656/636097263933420932.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7463656/636097263934983884.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7463656/636097263935921323.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7463656/636097263937952294.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7463656/636097263939046030.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7463656/636097263942796328.jpg","Alloy Wheels,CD,Power Windows,Power Locks,Cruise Control,Tilt Wheel,AM/FM,Fog Lights,Tow Package,Power Mirrors,Keyless Entry,Air Conditioning,Tinted Windows,4x4,Rear Defroster,Passenger Airbag,Driver Airbag,Anti-Lock Brakes,Alarm System,Child Safety Door Locks,Electronic Brake Assistance,Vehicle Stability Control System,Front Side Airbag,Side Head Curtain Airbag,Tachometer,Leather Steering Wheel,Steering Wheel Mounted Controls,Tire Pressure Monitor,Trip Computer,Driver Multi-Adjustable Power Seat,Second Row Folding Seat,Cargo Area Tiedowns,Front Air Dam,Full Size Spare Tire,Interval Wipers,Rear Wiper,Towing Preparation Package"
2,1FTWW33P66EA45541,Ford,F-350 SD,XLT Crew Cab Long Bed 4WD DRW,Automatic,,Truck,2006,2626,,,Blue,6.0L V8 OHV 32V TURBO DIESEL,8,0,18999,18999,174825,6/27/2016 0:00,VERY NICE TRUCK!! FULLY LOADED POWER EVERYTHING!! LEATHER MOON ROOF!! MUST SEE!! CALL 315-458-3582,U,FALSE,"http://imagescdn.dealercarsearch.com/Media/9315/7812546/636097263965140177.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812546/636097263972640344.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812546/636097263974827747.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812546/636097263977171971.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812546/636097263979359149.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812546/636097263981546688.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812546/636097263985921808.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812546/636097263991546845.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812546/636097263995922029.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812546/636097263998265849.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812546/636097264007797009.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7812546/636097264010453997.jpg","4x4,Air Conditioning,AM/FM,Anti-Lock Brakes,Cargo Area Tiedowns,CD,Cruise Control,Driver Airbag,Front Air Dam,Front Split Bench Seat,Full Size Spare Tire,Interval Wipers,Locking Pickup Truck Tailgate,Passenger Airbag,Pickup Truck Cargo Box Light,Power Locks,Power Mirrors,Power Windows,Second Row Folding Seat,Steel Wheels,Steering Wheel Mounted Controls,Tachometer,Tilt Wheel,Towing Preparation Package"
2,1FTSW21Y36EB26310,Ford,F-250 SD,XLT Crew Cab Long Bed 4WD,Automatic,4WD,Truck,2006,2611,Leather   ,Gray,Blue,6.8L V10 SOHC 30V,10,0,0,16999,126000,5/19/2016 0:00,,U,FALSE,"http://imagescdn.dealercarsearch.com/Media/9315/7594185/636097263970921597.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7594185/636097263974359179.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7594185/636097263976703015.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7594185/636097263978734235.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7594185/636097263981077983.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7594185/636097263985609246.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7594185/636097263991703189.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7594185/636097263995922029.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7594185/636097263998265849.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7594185/636097264008109529.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7594185/636097264010453997.jpg","Locking Pickup Truck Tailgate,Power Door Locks,4WD/AWD,ABS Brakes,Driver Airbag,Passenger Airbag,Air Conditioning,Cruise Control,Tachometer,Tilt Steering,Tilt Steering Column,Steering Wheel Mounted Controls,AM/FM Radio,CD Player,Front Split Bench Seat,Second Row Folding Seat,Cargo Area Tiedowns,Pickup Truck Cargo Box Light,Front Air Dam,Chrome Wheels,Full Size Spare Tire,Steel Wheels,Power Windows,Power Adjustable Exterior Mirror,Interval Wipers,Towing Preparation Package"
2,1FTZR45E42PB00895,Ford,Ranger,Edge SuperCab 4WD - 375A,Automatic,4WD,Pickup Trucks,2002,2577,,,Red,4.0L V6 SOHC 12V,6,0,8995,8995,62272,3/22/2016 12:50,SUPERCAB 4 DOOR  CALL (315) 458-3582 FOR MORE INFO!! ,U,FALSE,"http://imagescdn.dealercarsearch.com/Media/9315/7285968/636097263977796675.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7285968/636097263982328048.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7285968/636097263985609246.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7285968/636097263991703189.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7285968/636097263996546888.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7285968/636097264003734543.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7285968/636097264008266018.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7285968/636097264010453997.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7285968/636097264012015797.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7285968/636097264020453731.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7285968/636097264022016134.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7285968/636097264022953509.jpg","4x4,Air Conditioning,Alarm System,Alloy Wheels,AM/FM,Anti-Lock Brakes,Cargo Area Tiedowns,Cassette,CD,CD Changer,Cruise Control,Driver Airbag,Fog Lights,Front Air Dam,Full Size Spare Tire,Interval Wipers,Keyless Entry,Passenger Airbag,Power Locks,Power Mirrors,Power Windows,Running Boards,Sliding Rear Pickup Truck Window,Splash Guards,Steering Wheel Mounted Controls,Tachometer,Tilt Wheel,Tow Package"
2,1GCFH15TX71248479,Chevrolet,Express,1500 AWD Cargo,Automatic,AWD,Van-Minivan,2007,2598,,,White,5.3L V8 OHV 16V,8,0,15999,15999,61000,4/28/2016 10:43,,U,FALSE,"http://imagescdn.dealercarsearch.com/Media/9315/7468644/636097264081392005.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7468644/636097264086235713.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7468644/636097264090610825.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7468644/636097264097329624.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7468644/636097264099673495.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7468644/636097264102329755.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7468644/636097264108111060.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7468644/636097264114361216.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7468644/636097264118267963.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7468644/636097264125298813.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7468644/636097264134205221.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7468644/636097264136861693.jpg","4x4,Air Conditioning,Alarm System,Anti-Lock Brakes,Automatic Headlights,Daytime Running Lights,Driver Airbag,Front Air Dam,Full Size Spare Tire,Interval Wipers,Passenger Airbag,Steel Wheels"
2,1G2ZG558X64201392,Pontiac,G6,V6 Sedan,Automatic,FWD,Sedan,2006,2512,,,BK,3.5L V6 OHV 12V,6,0,6995,6995,118000,11/17/2015 9:02,NICE RUNNING CAR!! GUARANTEED FINANCING AVAILABLE CALL (315) 458-3582!!,U,FALSE,"http://imagescdn.dealercarsearch.com/Media/9315/6743318/636097264081860702.jpg,http://imagescdn.dealercarsearch.com/Media/9315/6743318/636097264086548469.jpg,http://imagescdn.dealercarsearch.com/Media/9315/6743318/636097264090923291.jpg,http://imagescdn.dealercarsearch.com/Media/9315/6743318/636097264097329624.jpg,http://imagescdn.dealercarsearch.com/Media/9315/6743318/636097264099829813.jpg,http://imagescdn.dealercarsearch.com/Media/9315/6743318/636097264102173403.jpg,http://imagescdn.dealercarsearch.com/Media/9315/6743318/636097264108267356.jpg,http://imagescdn.dealercarsearch.com/Media/9315/6743318/636097264114517315.jpg,http://imagescdn.dealercarsearch.com/Media/9315/6743318/636097264118267963.jpg,http://imagescdn.dealercarsearch.com/Media/9315/6743318/636097264125298813.jpg,http://imagescdn.dealercarsearch.com/Media/9315/6743318/636097264134205221.jpg,http://imagescdn.dealercarsearch.com/Media/9315/6743318/636097264138268059.jpg","Air Conditioning,Alarm System,AM/FM,Automatic Headlights,CD,Cruise Control,Daytime Running Lights,Driver Airbag,Driver Multi-Adjustable Power Seat,Fog Lights,Interval Wipers,Keyless Entry,Passenger Airbag,Power Locks,Power Mirrors,Power Windows,Rear Defroster,Second Row Folding Seat,Steel Wheels,Tachometer,Telescopic Steering Column,Tilt Wheel,Trunk Anti-Trap Device"
2,3GYEK62N96G165748,Cadillac,Escalade EXT,Sport Utility Truck,Automatic,AWD,SUV,2006,2225,,,Bk,6.0L V8 OHV 16V,8,0,0,17999,127000,4/21/2014 12:31,NICE ESCALADE LOOKS & RUNS GREAT!! LOADED UP!! LEATHER ALL POWER  NAVIGATION  BACK UP CAMERAS HEATED SEATS RUNNING BOARDS & MORE!! CALL (315) 794-6244 FOR MORE INFORMATION!,U,FALSE,"http://imagescdn.dealercarsearch.com/Media/9315/4369914/636097264261082163.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4369914/636097264284051155.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4369914/636097264294207509.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4369914/636097264301082714.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4369914/636097264303739076.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4369914/636097264330770770.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4369914/636097264337489380.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4369914/636097264339364449.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4369914/636097264345145781.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4369914/636097264353895901.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4369914/636097264356083492.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4369914/636097264358427296.jpg","4x4,Adjustable Pedals,Air Conditioning,Alarm System,Alloy Wheels,AM/FM,Anti-Lock Brakes,Automatic Headlights,Automatic Load-Leveling,Bedliner,Cargo Area Cover,Cargo Area Tiedowns,Cassette,CD,CD Changer,Child Safety Door Locks,Cruise Control,Daytime Running Lights,Driver Airbag,Driver Multi-Adjustable Power Seat,Electrochromic Exterior Rearview Mirror,Electrochromic Interior Rearview Mirror,Electronic Parking Aid,Fog Lights,Front Air Dam,Front Power Lumbar Support,Front Power Memory Seat,Front Side Airbag,Full Size Spare Tire,Heated Exterior Mirror,Heated Seats,High Intensity Discharge Headlights,Interval Wipers,Keyless Entry,Leather Seats,Leather Steering Wheel,Load Bearing Exterior Rack,Locking Pickup Truck Tailgate,Passenger Airbag,Passenger Multi-Adjustable Power Seat,Pickup Truck Cargo Box Light,Power Locks,Power Mirrors,Power Windows,Rear Defroster,Running Boards,Second Row Folding Seat,Second Row Sound Controls,Separate Driver/Front Passenger Climate Controls,Steering Wheel Mounted Controls,Subwoofer,Tachometer,Telematics System,Tilt Wheel,Tinted Windows,Tire Pressure Monitor,Tow Package,Traction Control,Trip Computer,Vehicle Stability Control System,Voice Activated Telephone"
2,2G1WA5EN0A1104804,Chevrolet,Impala,LS,Automatic,FWD,Sedan,2010,2597,,,Beige,3.5L V6 OHV 16V,6,0,8495,8495,112000,4/25/2016 15:31,,U,FALSE,"http://imagescdn.dealercarsearch.com/Media/9315/7454287/636097264471085203.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7454287/636097264479210663.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7454287/636097264484679458.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7454287/636097264489991660.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7454287/636097264491866766.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7454287/636097264495304286.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7454287/636097264497491733.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7454287/636097264502648172.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7454287/636097264506867016.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7454287/636097264508585682.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7454287/636097264512804512.jpg,http://imagescdn.dealercarsearch.com/Media/9315/7454287/636097264514367052.jpg","Air Conditioning,Alarm System,AM/FM,Anti-Lock Brakes,Automatic Headlights,CD,Child Safety Door Locks,Cruise Control,Daytime Running Lights,Driver Airbag,Driver Multi-Adjustable Power Seat,Front Air Dam,Front Side Airbag,Front Side Airbag with Head Protection,Interval Wipers,Keyless Entry,Passenger Airbag,Power Locks,Power Mirrors,Power Windows,Rear Defroster,Separate Driver/Front Passenger Climate Controls,Side Head Curtain Airbag,Steel Wheels,Steering Wheel Mounted Controls,Tachometer,Telematics System,Tilt Wheel,Tire Pressure Monitor,Traction Control,Trip Computer,Trunk Anti-Trap Device,Voice Activated Telephone"
2,WDBSK76F04F063804,Mercedes-Benz,SL-Class,SL600,Automatic,,Convertible,2004,1985,,Unspecified,Black,12-Cylinder5.5L V12 SOHC 36V TURBO,,0,34995,34995,53000,2/17/2014 17:38,SHARP CAR!! ALL POWER LEATHER NAVIGATION & MORE!! HARD TOP CONVERTIBLE!! PICTURES COMING SOON!!,U,FALSE,"http://imagescdn.dealercarsearch.com/Media/9315/4102714/636097264739214139.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4102714/636097264744057966.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4102714/636097264745620590.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4102714/636097264748901894.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4102714/636097264750620605.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4102714/636097264754683362.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4102714/636097264756401976.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4102714/636097264757964416.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4102714/636097264762652517.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4102714/636097264764058328.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4102714/636097264767183255.jpg,http://imagescdn.dealercarsearch.com/Media/9315/4102714/636097264770620953.jpg","ABS Brakes,Front Legroom: 42.90 in.,Power Windows,Air Conditioning,Front Power Lumbar Support,Rain Sensing Wipers,Alloy Wheels,Front Power Memory Seat,Rear Brake Type: Disc,AM/FM Radio,Front Shoulder Room: 54.00 in.,Rear Spoiler,Anti-Brake System: 4-Wheel ABS,Front Side Airbag,Rear Spring Type: Coil,Automatic Headlights,Front Side Airbag with Head Protection,Rear Suspension: Ind,Automatic Load-Leveling,Front Spring Type: Coil,Rear Window Defogger,Body Style: CONVERTIBLE 2-DR,Front Suspension: Ind,Removable Top,Cargo Area Tiedowns,Fuel Economy-city: 13 miles/gallon,Separate Driver/Front Passenger Climate Controls,Cargo Net,Fuel Economy-highway: 19 miles/gallon,Standard Seating: 2,Cargo Volume: 10.20 cu.ft.,Full Size Spare Tire,Steering Type: R&amp;P,Cassette Player,Genuine Wood Trim,Steering Wheel Mounted Controls,CD Changer,Glass Rear Window on Convertible,Subwoofer,CD Player,Ground Clearance: 5.30 in.,Tachometer,Cruise Control,Heated Exterior Mirror,Tank: 21.10 gallon,Curb Weight-automatic: 4429 lbs,Heated Steering Wheel,Telematics System,Daytime Running Lights,High Intensity Discharge Headlights,Telescopic Steering Column,Driver Airbag,Interval Wipers,Tilt Steering,Driver Multi-Adjustable Power Seat,Keyless Entry,Tilt Steering Column,Electrochromic Exterior Rearview Mirror,Leather Seat,Tire Pressure Monitor,Electrochromic Interior Rearview Mirror,Leather Steering Wheel,Tires: 255/40R18,Electronic Brake Assistance,Navigation Aid,Track Front: 61.40 in.,Engine Type: 5.5L V12 SOHC 36V TURBO,Overall Height: 51.00 in.,Track Rear: 60.50 in.,First Aid Kit,Overall Length: 178.50 in.,Traction Control,Fog Lights,Overall Width: 71.50 in.,Trip Computer,Front Air Dam,Passenger Airbag,Trunk Anti-Trap Device,Front Brake Type: Disc,Passenger Multi-Adjustable Power Seat,Turning Diameter: 36.20 in.,Front Cooled Seat,Passenger Volume: 57.80 cu.ft.,Vehicle Anti-Theft,Front Headroom: 37.70 in.,Power Adjustable Exterior Mirror,Vehicle Stability Control System,Front Heated Seat,Power Door Locks,Wheelbase: 100.80 in.,Front Hip Room: 53.90 in.,Power Trunk Lid,Wind Deflector for Convertibles"
